HBNAME,Site,Date,Date Analysed,SW Sample Number,N1 Description,N1 Reported Value,N1 Sample 1,N1 Sample 2,N1 Sample 3,Calculated Mean,Standard Deviation,Flow (l/day),Ammonia (mg/l),pH Value,Modelled Flow (l/day),Million Gene Copies Per Person per Day,Analysis Lab,(Row Count)
Borders,Eyemouth,November 2021,04/11/2021,15533789,Positive,46980,46949.1864548708,47012.4702632618,,46980.8283590663,44.7484100525677,,12.07,,4635963.64424237,41.8446517289188,SEPA - Low Volume,1
Borders,Eyemouth,November 2021,08/11/2021,15541225,Positive,67618,65047.4501291072,70189.4363893885,,67618.4432592479,3635.93335341294,,17.62,,3728616.03119938,48.4386573566142,SEPA - Low Volume,1
Borders,Eyemouth,November 2021,12/11/2021,15562317,Positive,93216,,93216.0464789806,,93216.0464789806,,,26.57,,2943370.4466736,52.7126525191131,SEPA - Low Volume,1
Borders,Eyemouth,November 2021,15/11/2021,15566697,Positive,98763,96831,100695,,98763,2732.26060250482,,24.07,,3115679.87921894,59.1189033451104,SEPA - Low Volume,1
Borders,Eyemouth,November 2021,17/11/2021,15584757,Positive,149479,128810,170149,,149479.5,29231.0872274707,,12.68,,4506220.18098373,129.411631036188,SEPA - Low Volume,1
Borders,Eyemouth,November 2021,18/11/2021,15589654,Positive,95408,110595.861760314,80220.1624819848,,95408.0121211494,21478.8629429898,,11.22,,4835029.15261748,88.626420749095,SEPA - Low Volume,1
Borders,Eyemouth,November 2021,24/11/2021,15608783,Positive,22243,14908.55456,29577.45568,,22243.00512,10372.4794545069,,18.81,,3590927.67718647,15.3454414426913,SEPA - Low Volume,1
Borders,Eyemouth,November 2021,25/11/2021,15613994,Positive,19342,23156.2823920592,15528.6380031956,,19342.4601976274,5393.55907184496,,18.47,,3628837.89357331,13.4852358347904,SEPA - Low Volume,1
Borders,Eyemouth,December 2021,08/12/2021,15651967,Positive,23358,17405.8106596269,29310.2038529293,,23358.0072562781,8417.67715289505,,5.9,,7000193.67983844,31.414135402309,SEPA - Low Volume,1
Borders,Eyemouth,December 2021,09/12/2021,15656271,Positive,25282,27876.934714963,22688.1904311926,,25282.5625730778,3668.99626889696,,6.36,,6704064.42917999,32.5640592554636,SEPA - Low Volume,1
Borders,Eyemouth,December 2021,15/12/2021,15678726,Positive,37410,30391.3548752402,44429.524204643,,37410.4395399416,9926.48472826572,,12.11,,4627141.3274368,33.2571356143784,SEPA - Low Volume,1
Borders,Eyemouth,January 2022,06/01/2022,15757653,Positive,180560,213237.462474584,147883.095161665,,180560.278818124,46212.5163071215,,14.42,,4184657.77273568,145.164836542476,SEPA - Low Volume,1
Borders,Eyemouth,January 2022,07/01/2022,15762871,Positive,76825,89605.9405148864,64044.459726867,,76825.2001208767,18074.6964023782,,15.57,,4003820.04680493,59.0959224483701,SEPA - Low Volume,1
Borders,Eyemouth,January 2022,12/01/2022,15768185,Positive,46319,46748.6591167538,45891.3170092679,,46319.9880630109,606.232418000056,,14.02,,4252984.83919892,37.8478783830663,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,February 2021,19/02/2021,14700442,Positive,21820,19144.1877864269,24496.3626404198,,21820.2752134234,3784.55913335448,190080,3.33,,3281964.4949536,2.70201818408307,SEPA,1
Ayrshire and Arran,Fairlie,February 2021,25/02/2021,14700448,Positive (DNQ),5230,5230.92690422733,,,5230.92690422733,,185760,2.02,,4376447.13263444,0.633027349660762,SEPA,1
Ayrshire and Arran,Fairlie,February 2021,26/02/2021,,Positive (DNQ),1732,916.692655424652,2547.62450742103,,1732.15858142284,1153.24297219977,,3.43,,3226530.37533078,3.64095262400694,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,04/03/2021,,Weak Positive,1228,944.233018533137,1513.12760612657,,1228.68031232985,402.269220667639,,7.38,,2075645.21050286,1.66143609480561,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,05/03/2021,14716412,Weak Positive,1310,1237.35249584877,1383.89154287906,,1310.62201936392,103.618753863734,134784,7.43,,2067591.83528615,0.11508200537977,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,10/03/2021,14736760,Positive (DNQ),6807.36559464783,5108.67128551072,8506.05990378494,,6807.36559464783,2402.3165303077,171072,8.38,,1929210.84538444,0.758664265151527,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,11/03/2021,14727435,Positive (DNQ),7456,8237.17525985385,6675.95419086442,,7456.56472535913,1103.95000481373,190944,4.85,,2643126.22429945,0.927548074865781,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,17/03/2021,14748897,Positive (DNQ),1807.40857750868,1750.74247470755,1864.07468030982,,1807.40857750868,80.1379711081943,,5.07,,2576473.49770249,3.03370703548617,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,18/03/2021,14755499,Weak Positive,950.665958878454,1179.02616991975,722.305747837153,,950.665958878454,322.950107560989,,6.04,,2329448.90215071,1.44268910372734,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,26/03/2021,14765084,Negative,0,,,,,,,7.28,,2092012.79950228,0,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,29/03/2021,14769363,Negative,0,,,,,,,7.87,,2000228.25675011,0,SEPA,1
Ayrshire and Arran,Fairlie,March 2021,06/04/2021,14791130,Weak Positive,614,,614.322554775034,,614.322554775034,,,6.57,,2219333.23962759,0.888199651899135,SEPA,1
Ayrshire and Arran,Fairlie,April 2021,06/04/2021,14796489,Negative,0,,,,,,,7.41,,2070802.90909431,0,SEPA,1
Ayrshire and Arran,Fairlie,April 2021,13/04/2021,14814625,Negative,0,,,,,,,36.21,,830714.696784458,0,SEPA,1
Ayrshire and Arran,Fairlie,April 2021,15/04/2021,14843229,Negative,0,,,,,,,11.99,,1569674.98165693,0,SEPA,1
Ayrshire and Arran,Fairlie,April 2021,16/04/2021,14837704,Negative,0,,,,,,,9.62,,1781867.19208491,0,SEPA,1
Ayrshire and Arran,Fairlie,April 2021,29/04/2021,14869780,Negative,0,,,,,,,9.84,,1758820.85111954,0,SEPA,1
Ayrshire and Arran,Fairlie,April 2021,29/04/2021,14878168,Weak Positive,423,847.99157249518,0,,423.99578624759,599.620591300386,,10.8,,1667037.77503999,0.460467095851801,SEPA,1
Ayrshire and Arran,Fairlie,May 2021,07/05/2021,14894493,Positive (DNQ),6060,6799.74931172897,5322.12340673343,,6060.9363592312,1044.83929747926,,9.37,,1809085.65678725,7.1431615857886,SEPA,1
Ayrshire and Arran,Fairlie,May 2021,11/05/2021,14900064,Weak Positive,794,1589.11622219328,0,,794.558111096642,1123.67485680642,,8.35,,1933198.39423077,1.00067652410102,SEPA,1
Ayrshire and Arran,Fairlie,May 2021,13/05/2021,14908992,Negative,0,,,,,,,7.95,,1988614.97254554,0,SEPA,1
Ayrshire and Arran,Fairlie,May 2021,17/05/2021,14914153,Negative,0,,,,,,,11.77,,1586500.47410646,0,SEPA,1
Ayrshire and Arran,Fairlie,May 2021,19/05/2021,14936617,Negative,0,,,,,,,10.55,,1689668.10011071,0,SEPA,1
Ayrshire and Arran,Fairlie,May 2021,20/05/2021,14941170,Negative,0,,,,,,,10.53,,1691515.02942071,0,SEPA,1
Ayrshire and Arran,Fairlie,May 2021,26/05/2021,14961211,Negative,0,,,,,,,9.7,,1773391.44812823,0,SEPA,1
Ayrshire and Arran,Fairlie,May 2021,28/05/2021,14974482,Weak Positive,424,0,849.86512782166,,424.93256391083,600.945394976667,,11.13,,1638399.40893263,0.453556522180931,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,04/06/2021,14986486,Weak Positive,531.687627096122,1063.37525419224,0,,531.687627096122,751.919853185304,,10.12,,1730637.24042402,0.599451731417086,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,07/06/2021,14981484,Negative,0,,,,,,,9.67,,1776556.90211012,0,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,10/06/2021,15013760,Weak Positive,851.712714223935,932.127559716881,771.29786873099,,851.712714223935,113.723765112261,,10.12,,1730637.24042402,0.960264326630985,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,11/06/2021,15017650,Positive (DNQ),1344.03333964192,1120.37563413691,1567.69104514692,,1344.03333964192,316.299760454425,,7.72,,2022512.51869857,1.77089528011337,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,17/06/2021,15032225,Weak Positive,425.253196206765,850.50639241353,0,,425.253196206765,601.398837518114,,8.96,,1856293.13342312,0.514263575299578,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,17/06/2021,15038250,Negative,0,,,,,,,6.14,,2307530.11747992,0,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,24/06/2021,15061227,Weak Positive,1067.98214219668,2135.96428439337,0,,1067.98214219668,1510.35482986682,,10.77,,1669709.65372328,1.16170690086636,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,25/06/2021,15065521,Positive (DNQ),1881.2523493601,1274.14603175656,2488.35866696363,,1881.2523493601,858.577988157306,,9.72,,1771289.70250173,2.17084228939982,SEPA,1
Ayrshire and Arran,Fairlie,June 2021,30/06/2021,15090342,Positive (DNQ),3103.86280622459,2874.78264467657,3332.9429677726,,3103.86280622459,323.968271331821,,11.67,,1594313.2342661,3.2237977519936,SEPA,1
Ayrshire and Arran,Fairlie,July 2021,08/07/2021,15111560,Weak Positive,2251.08284024309,4502.16568048617,0,,2251.08284024309,3183.51188269712,,9.12,,1837473.08895,2.69466067748782,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,July 2021,09/07/2021,15123049,Weak Positive,1495.66320843649,0,2991.32641687298,,1495.66320843649,2115.18719411334,,9.97,,1745580.51563524,1.70084726683989,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,July 2021,14/07/2021,15143454,Weak Positive,3846.34486856515,0,7692.6897371303,,3846.34486856515,5439.55307868899,,6.63,,2207747.63034975,5.53209040331117,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,July 2021,26/07/2021,15168190,Positive,10355,14896.1688212554,5815.31759287355,,10355.7432070645,6421.13148253499,,13.74,,1451259.07518867,9.79079238408841,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,July 2021,29/07/2021,15194111,Weak Positive,1012.59258648664,2025.18517297327,0,,1012.59258648664,1432.02216896785,,11.67,,1594313.2342661,1.05171971436833,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,July 2021,30/07/2021,15196170,Negative,0,,,,,,,9.45,,1800252.38122407,0,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,August 2021,04/08/2021,15205488,Positive (DNQ),8713.64525045795,10419.1526152742,7008.1378856417,,8713.64525045795,2411.95164605033,,15.02,,1378712.46948671,7.82645691302283,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,August 2021,05/08/2021,15211116,Weak Positive,1647.73798620897,3251.32862966737,44.1473427505621,,1647.73798620897,2267.81963647348,,12.94,,1502257.01704874,1.61259019676885,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,August 2021,11/08/2021,15232908,Negative,0,,,,,,,5.59,,2435635.6912786,0,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,August 2021,12/08/2021,15242348,Negative,0,,,,,,,7.75,,2018001.3402221,0,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,August 2021,19/08/2021,15253187,Weak Positive,4391.81945131686,0,8783.63890263372,,4391.81945131686,6210.97063154627,,11.88,,1578026.35586186,4.51492302564481,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,August 2021,20/08/2021,15267336,Weak Positive,3157.64884955568,0,6315.29769911136,,3157.64884955568,4465.58982825344,,9.92,,1750640.58915212,3.60124315460695,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,August 2021,26/08/2021,15282376,Positive (DNQ),7121.99560697729,4976.7681892323,9267.22302472227,,7121.99560697729,3033.80970854958,,5.86,,2370379.85230237,10.9979380423224,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,August 2021,30/08/2021,15288293,Positive,17144,16166.6381388292,18121.431386974,,17144.0347629016,1382.24756158086,,7.18,,2108738.54230744,23.5519784203187,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,September 2021,02/09/2021,15302262,Weak Positive,2072.46366242569,0,4144.92732485137,,2072.46366242569,2930.90621892782,,12.98,,1499589.93807867,2.02465514997213,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,September 2021,03/09/2021,,Positive,26857,21555.9063409831,32159.0551730559,,26857.4807570195,7497.55844108891,,10.52,,1692440.56833059,29.6121758933797,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,September 2021,09/09/2021,15335031,Positive (DNQ),7740.68439749255,4314.36955417621,11166.9992408089,,7740.68439749255,4845.54092037821,,10.08,,1734587.83582385,8.74716416732378,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,September 2021,10/09/2021,15337539,Positive,30986,34626.6666666667,27346.6666666667,,30986.6666666667,5147.73736703807,,5.05,,2582343.28100681,52.1291273403676,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,September 2021,17/09/2021,15360440,Positive,84398,62514.9826663105,106281.718156825,,84398.3504115677,30947.7554557407,,8.05,,1974354.73845857,108.555233259392,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,September 2021,01/10/2021,15415064,Weak Positive,4365.9132814078,3724.50932211114,5007.31724070446,,4365.9132814078,907.082178197141,,3.45,,3215748.25973473,9.14637005657322,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,October 2021,07/10/2021,15441540,Weak Positive,11.078413688731,0,22.1568273774619,,11.078413688731,15.6672428881831,,4.83,,2649421.89451652,0.019121427871945,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,October 2021,22/10/2021,15482119,Positive (DNQ),6887.58499252272,5537.27602264021,8237.89396240523,,6887.58499252272,1909.62525860189,,4.63,,2714720.59419195,12.1810220348201,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,October 2021,25/10/2021,15477039,Positive (DNQ),7097.82951372818,8042.17809051017,6153.4809369462,,7097.82951372818,1335.51056489282,,5.21,,2536383.2627526,11.7282188797991,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,October 2021,01/11/2021,15516573,Weak Positive,3987.33809884184,0,7974.67619768368,,3987.33809884184,5638.94761714908,,2.67,,3727054.82270428,9.68145126452182,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,November 2021,04/11/2021,15538439,Positive,43963,43037.6076392639,44890.3291625857,,43963.9684009248,1310.07195279109,,4.37,,2806569.56765573,80.3830200569471,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,November 2021,08/11/2021,15541228,Positive (DNQ),9281.22773927777,8014.08781147942,10548.3676670761,,9281.22773927777,1792.00647131689,,7.78,,2013517.59457752,12.1745376888057,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,November 2021,12/11/2021,15562320,Positive,14045,13730.3466760111,14359.8472841074,,14045.0969800592,445.124148745924,,6.66,,2202016.57979986,20.1482321921742,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,November 2021,15/11/2021,15566700,Positive,15430,12395,18466,,15430.5,4292.84526858353,,4.58,,2731744.14010041,27.4607022500452,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,November 2021,19/11/2021,15589657,Weak Positive,3263.2271765,0,6526.454353,,3263.2271765,4614.90013011076,,2.09,,4291446.92377955,9.12310503464805,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,November 2021,26/11/2021,15608786,Positive,129795,132274.987713233,127315.934920279,,129795.461316756,3506.5798581595,,8.25,,1946654.91648707,164.603891146561,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,November 2021,26/11/2021,15613997,Positive,243008,207307.746166073,278710.192656204,,243008.969411138,50489.154106482,,7.44,,2065991.40092782,327.07129716726,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,December 2021,15/12/2021,15670387,Positive,27550,37087.5601098862,18013.4616633495,,27550.5108866178,13487.4243565659,,3.77,,3055648.95769469,54.8434461724104,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,December 2021,16/12/2021,15674504,Positive,40066,27106.5185363762,53026.8966879449,,40066.7076121605,18328.4751618939,,4.84,,2646268.93528228,69.0731489857319,SEPA - Low Volume,1
Forth Valley,Falkirk,June 2020,(Empty),,Negative,0,,,669.3644,669.3644,,,,,,0,SEPA,1
Forth Valley,Falkirk,June 2020,(Empty),13953025,Negative,0,,,,,,33756480,,,,0,SEPA,1
Forth Valley,Falkirk,August 2020,(Empty),14128742,Negative,0,1563.36286049726,,,1563.36286049726,,73024416,9.07,,73507712.2404334,0,SEPA,1
Forth Valley,Falkirk,August 2020,(Empty),14133772,Negative,0,634.722510931485,,,634.722510931485,,46582560,9.19,7.2,73089680.1223055,0,SEPA,1
Forth Valley,Falkirk,September 2020,(Empty),14163044,Positive (DNQ),1903,949.486689982429,2255.81083586118,2504.29949145393,1903.19900576585,835.231727694356,85710528,11.83,,65504280.6352433,2.29862457618107,SEPA,1
Forth Valley,Falkirk,September 2020,(Empty),14175538,Positive (DNQ),2085,2374.52399250644,1333.37578823722,2548.51221499318,2085.47066524562,657.117191532626,63210240,13.04,7.2,62794046.2592751,1.85755293046156,SEPA,1
Forth Valley,Falkirk,September 2020,(Empty),14233773,Positive (DNQ),6494,7147.11708623461,6815.80593979603,5519.30588250544,6494.07630284536,860.27600118558,36310464,16.73,7.2,56358787.2628228,3.32275912137812,SEPA,1
Forth Valley,Falkirk,October 2020,(Empty),14264369,Positive,41042,42739.200826581,40438.0792061523,39949.7905517004,41042.3568614779,1489.65299111797,59612544,17.84,7.2,54809529.4894051,34.4762182491412,SEPA,1
Forth Valley,Falkirk,October 2020,(Empty),14292979,Positive,30605,26000.00409361,30904.4477777944,34911.2578143815,30605.2365619286,4463.15541212332,61478784,19.41,,52839867.4075373,26.5137210475398,SEPA,1
Forth Valley,Falkirk,October 2020,(Empty),14320667,Positive,32240,34227.98233501,31850.597464805,30641.5440264298,32240.0412754149,1824.66018659079,45805824,13.06,7.1,62752302.5053564,20.809706851371,SEPA,1
Forth Valley,Falkirk,October 2020,(Empty),14342637,Positive (DNQ),2506.14544835532,2364.61148234146,4110.89684362344,1043.36436416703,2506.29089671064,1538.6661985213,129194784,8.8,,74477962.0649971,4.56274428658368,SEPA,1
Forth Valley,Falkirk,November 2020,(Empty),14396769,Positive,11608,10194.4297070964,13575.4454390152,11055.7540235313,11608.5430565476,1756.98566617319,95977440,8.53,7.2,75491862.8740162,15.6998878998001,SEPA,1
Forth Valley,Falkirk,December 2020,(Empty),14446609,Positive,25709,26158.3245197112,27233.0753587527,23737.910696887,25709.7701917836,1790.23594596232,132292224,7.84,7.3,78306080.7281286,47.927214119437,SEPA,1
Forth Valley,Falkirk,December 2020,(Empty),14459231,Positive (DNQ),2889.20738341435,2239.7829017238,3867.30135700684,2561.16004175545,2889.41476682869,861.984601934051,89321184,3.21,7.2,115363885.245857,3.63675489727789,SEPA,1
Forth Valley,Falkirk,December 2020,(Empty),14525077,Positive,17292,17071.6576755235,19243.7789707793,15563.4570656846,17292.9645706625,1850.11483093805,106360128,7.28,7.1,80865017.6751201,25.9177905649907,SEPA,1
Forth Valley,Falkirk,January 2021,06/01/2021,14562592,Positive,47482,48133.2149642316,45709.8994824251,48603.0335121573,47482.0493196047,1552.60060899624,47253024,22.34,7.3,49712809.9053094,31.6161318951112,SEPA,1
Forth Valley,Falkirk,January 2021,13/01/2021,14571945,Positive,130261,123444.090366462,137078.825150334,,130261.457758398,9641.2134253561,52319520,17.63,7.2,55091863.5537624,96.0349596203767,SEPA,1
Forth Valley,Falkirk,January 2021,25/01/2021,14592309,Positive,16060,17002.7441132224,15119.1015463034,,16060.9228297629,1331.93643240009,95636160,7.62,,79279164.8793895,21.6442378814483,SEPA,1
Forth Valley,Falkirk,January 2021,28/01/2021,14601859,Positive,29710,15238.9581997052,38601.698010238,35291.9390634162,29710.8650911198,12641.8231626948,,9.57,,71815936.3879197,30.0667023280715,Roslin,1
