HBNAME,Site,Date,Date Analysed,SW Sample Number,N1 Description,N1 Reported Value,N1 Sample 1,N1 Sample 2,N1 Sample 3,Calculated Mean,Standard Deviation,Flow (l/day),Ammonia (mg/l),pH Value,Modelled Flow (l/day),Million Gene Copies Per Person per Day,Analysis Lab,(Row Count)
Grampian,Ellon,22/11/2021,24/11/2021,15608777,Positive,311525,300689.31,322361.69,,311525.5,15324.68,,20.33,,6382622,190.36,SEPA - Low Volume,1
Grampian,Ellon,24/11/2021,26/11/2021,15613988,Positive,205186,191071.29,219301.73,,205186.51,19961.94,,24.78,,5695170,111.88,SEPA - Low Volume,1
Grampian,Ellon,06/12/2021,07/12/2021,15656268,Positive,120761,124629,116893,,120761,5470.18,,12.75,,8349463,96.53,SEPA - Low Volume,1
Grampian,Ellon,08/12/2021,10/12/2021,15662739,Positive,71396,68472.57,74320.64,,71396.6,4135.21,,9.49,,9896759,67.65,SEPA - Low Volume,1
Grampian,Ellon,15/12/2021,16/12/2021,15683639,Positive,47387,41973.64,52802.26,,47387.95,7656.99,,16.8,,7123379,32.32,SEPA - Low Volume,1
Grampian,Ellon,14/01/2022,17/01/2022,15770042,Positive,59641,62289.57,56993.67,,59641.62,3744.77,,23.13,,5925649,33.84,SEPA - Low Volume,1
Grampian,Ellon,20/01/2022,21/01/2022,15778805,Positive,51836,36869.44,66803.61,,51836.53,21166.66,,23.71,,5841756,28.99,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,01/11/2021,03/11/2021,15541222,Positive,20302,13288.35,27317.09,,20302.72,9919.82,,5.65,,72022725,21.05,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,03/11/2021,05/11/2021,15529235,Positive,28474,23276.91,33672.17,,28474.54,7350.56,,10.58,,50190104,20.58,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,05/11/2021,08/11/2021,15538436,Positive,73330,61189.58,85471.95,,73330.77,17170.23,,23.37,,31802837,33.58,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,08/11/2021,09/11/2021,15553412,Positive,129009,141218.42,116800.7,,129009.56,17265.94,,15.69,,40002625,74.3,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,09/11/2021,10/11/2021,15564604,Positive,78231,44383.48,112079.81,,78231.65,47868.54,,12.18,,46281268,52.13,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,10/11/2021,12/11/2021,15566694,Positive,22080,17734.16,26426.43,,22080.29,6146.37,,12.51,,45574400,14.49,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,15/11/2021,16/11/2021,15576223,Positive,70533,58748.09,82319.7,,70533.9,16667.64,,14.3,,42197143,42.85,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,19/11/2021,22/11/2021,15580283,Positive,120013,114313.16,125714.69,,120013.92,8062.1,,15.06,,40957685,70.77,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,22/11/2021,23/11/2021,15604224,Positive,126783,120795.55,132771.25,,126783.4,8468.1,,16.37,,39037335,71.26,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,23/11/2021,25/11/2021,15608780,Positive,54287,52966.7,55607.79,,54287.25,1867.54,,19.99,,34795821,27.2,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,24/11/2021,25/11/2021,15613991,Positive,93159,89503.37,96815.47,,93159.42,5170.44,,24.94,,30634333,41.09,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,29/11/2021,06/12/2021,15622786,Positive,161510,152286.89,170734.62,,161510.75,13044.51,,22.54,,32471897,75.51,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,01/12/2021,06/12/2021,15633248,Positive,163511,175373.38,151650.17,,163511.78,16774.84,,18.18,,36750075,86.52,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,06/12/2021,07/12/2021,15645537,Positive,158026,182598,133454,,158026,34750.06,,15.36,,40495197,92.14,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,08/12/2021,10/12/2021,15660316,Positive,90777,92846.48,88707.96,,90777.22,2926.38,,11.12,,48772074,63.74,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,09/12/2021,10/12/2021,15662742,Positive,115853,131466.03,100240.82,,115853.43,22079.56,,14.12,,42506012,70.9,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,14/12/2021,15/12/2021,15670384,Positive,220146,217727.03,222566.46,,220146.75,3421.99,,14.67,,41581084,131.8,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,15/12/2021,16/12/2021,15678723,Positive,257828,266131.32,249526.58,,257828.95,11741.33,,12.95,,44676359,165.85,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,16/12/2021,17/12/2021,15683642,Positive,112793,101666.29,123921.58,,112793.93,15736.87,,13.13,,44322707,71.98,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,20/12/2021,21/12/2021,15690318,Positive,458950,473607.79,444292.36,,458950.08,20729.15,,19.07,,35752616,236.25,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,29/12/2021,30/12/2021,15697614,Positive,255703,93015.79,418391.69,,255703.74,230075.51,,13.25,,44091153,162.32,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,04/01/2022,05/01/2022,15757650,Positive,158869,149411.17,168327.76,,158869.46,13376.04,,6.63,,65686499,150.25,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,05/01/2022,06/01/2022,15760393,Positive,134157,157335.7,110978.83,,134157.27,32779.26,,8.91,,55407998,107.02,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,06/01/2022,07/01/2022,15762868,Positive,107152,118204.29,96101.48,,107152.88,15629.05,,13.39,,43825150,67.61,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,10/01/2022,11/01/2022,15768182,Positive,86610,71045.27,102174.92,,86610.1,22011.99,,6.38,,67156300,83.74,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,11/01/2022,12/01/2022,15770045,Positive,36648,39826.94,33470.9,,36648.92,4494.4,,8.78,,55878852,29.49,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,13/01/2022,14/01/2022,15772324,Positive,102348,89156.97,115541,,102348.98,18656.33,,13.65,,43342587,63.87,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,17/01/2022,18/01/2022,15776934,Positive,24238,28592.03,19884.63,,24238.33,6157.06,,17.07,,38107506,13.3,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,20/01/2022,21/01/2022,15778808,Positive,48233,62031.75,34436.04,,48233.9,19513.12,,18.86,,35981274,24.99,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,21/01/2022,24/01/2022,15782858,Positive,66834,63359.09,70309.46,,66834.27,4914.65,,22.92,,32160843,30.95,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,24/01/2022,25/01/2022,15802941,Positive,63290,54780.45,71800.21,,63290.33,12034.79,,23.3,,31857811,29.03,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,26/01/2022,27/01/2022,15787981,Positive,97816,83634.06,111998.14,,97816.1,20056.43,,29.15,,28003156,39.44,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,27/01/2022,28/01/2022,15805003,Positive,25974,23452.69,28497.19,,25974.94,3567,,19.72,,35069317,13.12,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,31/01/2022,01/02/2022,,Positive,82121,79918.17,84324.6,,82121.38,3115.82,,13.79,,43088701,50.95,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,01/02/2022,02/02/2022,15816275,Positive,66390,65347.85,67433.6,,66390.72,1474.84,,18.58,,36292467,34.69,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,03/02/2022,04/02/2022,15818420,Positive,110387,133571.67,87203.24,,110387.46,32787.44,,20.01,,34775794,55.27,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,07/02/2022,08/02/2022,,Positive,35115,36278.93,33952.25,,35115.59,1645.21,,,,,21.51,SEPA - Low Volume,1
Greater Glasgow and Clyde,Erskine,08/02/2022,09/02/2022,,Positive,33957,34835.82,33079.39,,33957.61,1241.98,,,,,20.8,SEPA - Low Volume,1
Borders,Eyemouth,24/03/2021,26/03/2021,14804260,Negative,0,,,,,,,18.69,,3604184,0,SEPA,1
Borders,Eyemouth,25/03/2021,26/03/2021,14804263,Positive (DNQ),2712,2445.05,2978.98,,2712.02,377.55,,18.82,,3589829,1.87,SEPA,1
Borders,Eyemouth,31/03/2021,01/04/2021,14804266,Weak Positive,883,828.53,939.02,,883.78,78.13,,15.97,,3945773,0.67,SEPA,1
Borders,Eyemouth,01/04/2021,06/04/2021,14804269,Positive (DNQ),4239,4738.5,3740.55,,4239.52,705.65,,19.07,,3562658,2.9,SEPA,1
Borders,Eyemouth,07/04/2021,08/04/2021,14810745,Negative,0,,,,,,,20.77,,3391741,0,SEPA,1
Borders,Eyemouth,09/04/2021,12/04/2021,14820447,Weak Positive,377,0,755.94,,377.97,534.53,,21.16,,3355608,0.24,SEPA,1
Borders,Eyemouth,14/04/2021,15/04/2021,14837701,Weak Positive,365,0,731.44,,365.72,517.21,,22.47,,3241543,0.23,SEPA,1
Borders,Eyemouth,15/04/2021,16/04/2021,14834327,Negative,0,,,,,,,16.9,,3819262,0,SEPA,1
Borders,Eyemouth,28/04/2021,29/04/2021,14869777,Weak Positive,696,0,1392.6,,696.3,984.72,,21.44,,3330307,0.45,SEPA,1
Borders,Eyemouth,29/04/2021,30/04/2021,14872826,Negative,0,,,,,,,21.4,,3333889,0,SEPA,1
Borders,Eyemouth,06/05/2021,07/05/2021,14897512,Positive (DNQ),8410,7655.5,9166.5,,8411,1068.44,,15.26,,4050448,6.55,SEPA,1
Borders,Eyemouth,07/05/2021,10/05/2021,14890655,Negative,0,,,,,,,19.99,,3467316,0,SEPA,1
Borders,Eyemouth,12/05/2021,13/05/2021,14914150,Negative,0,,,,,,,15.37,,4033733,0,SEPA,1
Borders,Eyemouth,13/05/2021,14/05/2021,14921240,Positive,17057,16973.64,17142.05,,17057.84,119.08,,12.38,,4568769,14.97,SEPA,1
Borders,Eyemouth,19/05/2021,20/05/2021,14936614,Negative,0,,,,,,,20.67,,3401178,0,SEPA,1
Borders,Eyemouth,20/05/2021,21/05/2021,14941167,Positive (DNQ),1587,1936.77,1237.29,,1587.03,494.61,,21.56,,3319622,1.01,SEPA,1
Borders,Eyemouth,26/05/2021,28/05/2021,14965174,Negative,0,,,,,,,16.92,,3816663,0,SEPA,1
Borders,Eyemouth,27/05/2021,28/05/2021,14972254,Negative,0,,,,,,,13.46,,4353976,0,SEPA,1
Borders,Eyemouth,03/06/2021,04/06/2021,14981481,Negative,0,,,,,,,23.46,,3162068,0,SEPA,1
Borders,Eyemouth,09/06/2021,10/06/2021,15013757,Negative,0,,,,,,,26.82,,2927543,0,SEPA,1
Borders,Eyemouth,04/08/2021,05/08/2021,15220191,Positive,77373,81393.48,73353.86,,77373.67,5684.87,,36.91,,2435889,36.21,SEPA - Low Volume,1
Borders,Eyemouth,11/08/2021,12/08/2021,15242345,Weak Positive,4591,4461,4721,,4591,183.85,,15.06,,4081330,3.6,SEPA - Low Volume,1
Borders,Eyemouth,31/08/2021,01/09/2021,15309745,Positive,313156,306026.48,320285.93,,313156.21,10082.96,,39.24,,2351536,141.48,SEPA - Low Volume,1
Borders,Eyemouth,02/09/2021,03/09/2021,,Positive,128219,140203.77,116235.34,,128219.55,16948.24,,41.2,,2286464,56.32,SEPA - Low Volume,1
Borders,Eyemouth,08/09/2021,09/09/2021,15326374,Positive,16306,14339.42,18273.82,,16306.62,2782.04,,41.92,,2263771,7.09,SEPA - Low Volume,1
Borders,Eyemouth,09/09/2021,10/09/2021,15331199,Positive,17780,16520,19040,,17780,1781.91,,40.37,,2313411,7.9,SEPA - Low Volume,1
Borders,Eyemouth,15/09/2021,16/09/2021,15355729,Positive,33284,49348.54,17221,,33284.77,22717.6,,35.89,,2475509,15.83,SEPA - Low Volume,1
Borders,Eyemouth,16/09/2021,17/09/2021,15360437,Positive,90102,91027.82,89177.33,,90102.58,1308.49,,38.42,,2380302,41.2,SEPA - Low Volume,1
Borders,Eyemouth,07/10/2021,08/10/2021,15443591,Positive,100818,103218.68,98417.57,,100818.12,3394.9,,14.25,,4213327,81.61,SEPA - Low Volume,1
Borders,Eyemouth,20/10/2021,21/10/2021,15487393,Positive,38679,39687.34,37670.86,,38679.1,1425.87,,18.35,,3642482,27.07,SEPA - Low Volume,1
Borders,Eyemouth,21/10/2021,22/10/2021,15491706,Positive,33882,36281.53,31482.65,,33882.09,3393.32,,28.96,,2800970,18.23,SEPA - Low Volume,1
Borders,Eyemouth,27/10/2021,28/10/2021,15514349,Positive,351937,354132.64,349741.62,,351937.13,3104.91,,30.88,,2699341,182.52,SEPA - Low Volume,1
Borders,Eyemouth,28/10/2021,29/10/2021,15518720,Positive,131356,168802.36,93911.52,,131356.94,52955.82,,23.41,,3165954,79.9,SEPA - Low Volume,1
Borders,Eyemouth,03/11/2021,04/11/2021,15533789,Positive,46980,46949.19,47012.47,,46980.83,44.75,,12.07,,4635964,41.84,SEPA - Low Volume,1
Borders,Eyemouth,04/11/2021,08/11/2021,15541225,Positive,67618,65047.45,70189.44,,67618.44,3635.93,,17.62,,3728616,48.44,SEPA - Low Volume,1
Borders,Eyemouth,11/11/2021,12/11/2021,15562317,Positive,93216,,93216.05,,93216.05,,,26.57,,2943370,52.71,SEPA - Low Volume,1
Borders,Eyemouth,12/11/2021,15/11/2021,15566697,Positive,98763,96831,100695,,98763,2732.26,,24.07,,3115680,59.12,SEPA - Low Volume,1
Borders,Eyemouth,16/11/2021,17/11/2021,15584757,Positive,149479,128810,170149,,149479.5,29231.09,,12.68,,4506220,129.41,SEPA - Low Volume,1
Borders,Eyemouth,17/11/2021,18/11/2021,15589654,Positive,95408,110595.86,80220.16,,95408.01,21478.86,,11.22,,4835029,88.63,SEPA - Low Volume,1
Borders,Eyemouth,23/11/2021,24/11/2021,15608783,Positive,22243,14908.55,29577.46,,22243.01,10372.48,,18.81,,3590928,15.35,SEPA - Low Volume,1
Borders,Eyemouth,24/11/2021,25/11/2021,15613994,Positive,19342,23156.28,15528.64,,19342.46,5393.56,,18.47,,3628838,13.49,SEPA - Low Volume,1
Borders,Eyemouth,07/12/2021,08/12/2021,15651967,Positive,23358,17405.81,29310.2,,23358.01,8417.68,,5.9,,7000194,31.41,SEPA - Low Volume,1
Borders,Eyemouth,08/12/2021,09/12/2021,15656271,Positive,25282,27876.93,22688.19,,25282.56,3669,,6.36,,6704064,32.56,SEPA - Low Volume,1
Borders,Eyemouth,14/12/2021,15/12/2021,15678726,Positive,37410,30391.35,44429.52,,37410.44,9926.48,,12.11,,4627141,33.26,SEPA - Low Volume,1
Borders,Eyemouth,05/01/2022,06/01/2022,15757653,Positive,180560,213237.46,147883.1,,180560.28,46212.52,,14.42,,4184658,145.16,SEPA - Low Volume,1
Borders,Eyemouth,06/01/2022,07/01/2022,15762871,Positive,76825,89605.94,64044.46,,76825.2,18074.7,,15.57,,4003820,59.1,SEPA - Low Volume,1
Borders,Eyemouth,11/01/2022,12/01/2022,15768185,Positive,46319,46748.66,45891.32,,46319.99,606.23,,14.02,,4252985,37.85,SEPA - Low Volume,1
Borders,Eyemouth,08/02/2022,09/02/2022,,Positive,85692,106075.17,65309.66,,85692.41,28825.57,,,,,59.95,SEPA - Low Volume,1
Borders,Eyemouth,09/02/2022,10/02/2022,,Positive,43337,30051.62,56622.62,,43337.12,18788.54,,,,,30.32,SEPA - Low Volume,1
Ayrshire and Arran,Fairlie,18/02/2021,19/02/2021,14700442,Positive,21820,19144.19,24496.36,,21820.28,3784.56,190080,3.33,,3281964,2.7,SEPA,1
Ayrshire and Arran,Fairlie,24/02/2021,25/02/2021,14700448,Positive (DNQ),5230,5230.93,,,5230.93,,185760,2.02,,4376447,0.63,SEPA,1
Ayrshire and Arran,Fairlie,25/02/2021,26/02/2021,,Positive (DNQ),1732,916.69,2547.62,,1732.16,1153.24,,3.43,,3226530,3.64,SEPA,1
Ayrshire and Arran,Fairlie,03/03/2021,04/03/2021,,Weak Positive,1228,944.23,1513.13,,1228.68,402.27,,7.38,,2075645,1.66,SEPA,1
